player_id,player_name,TBF,BIP,EV-OVR,LA-OVR,FB,HR,HH FB,HH HR,TBF/HR,FB%,HHFB%,80thPctEV-OVR,TBF-vLHH,BIP-vLHH,EV-vLHH,LA-vLHH,FB-vLHH,HR-vLHH,K-vLHH,HH FB-vLHH,HH HR-vLHH,TBF/HR-vLHH,FB%-vLHH,HHFB%-vLHH,K%-vsLHH,80thPctEV-vLHH,TBF-vRHH,BIP-vRHH,EV-vRHH,LA-vRHH,FB-vRHH,HR-vRHH,K-vRHH,HH FB-vRHH,HH HR-vRHH,PA/HR-vRHH,FB%-vRHH,HHFB%-vRHH,K%-vsRHH,80thPctEV-vRHH
518876,"Kelly, Merrill",791,556,88.24061930783242,13.4,159.0,21.0,69.0,19.0,37.666666666666664,0.28597122302158273,0.12410071942446044,100.34,363.0,256.0,88.13636363636364,14.438735177865613,78.0,12.0,70.0,36.0,11.0,30.25,0.3046875,0.140625,0.1928374655647383,100.2,428.0,300.0,88.32972972972972,12.515151515151516,81.0,9.0,102.0,33.0,8.0,47.55555555555556,0.27,0.11,0.2383177570093458,100.4
607074,"Rodón, Carlos",708,417,88.46067146282974,19.127098321342924,123.0,12.0,50.0,12.0,59.0,0.2949640287769784,0.11990407673860912,99.2,135.0,75.0,86.42266666666666,20.333333333333332,23.0,2.0,47.0,8.0,2.0,67.5,0.30666666666666664,0.10666666666666667,0.34814814814814815,98.80000000000001,573.0,342.0,88.9076023391813,18.862573099415204,100.0,10.0,188.0,42.0,10.0,57.3,0.29239766081871343,0.12280701754385964,0.32809773123909247,99.36000000000001
601713,"Pivetta, Nick",767,517,90.67650485436893,15.054474708171206,140.0,26.0,79.0,22.0,29.5,0.27079303675048355,0.1528046421663443,101.4,307.0,201.0,89.13482587064676,15.64179104477612,59.0,12.0,66.0,28.0,11.0,25.583333333333332,0.2935323383084577,0.13930348258706468,0.21498371335504887,100.4,460.0,316.0,91.66337579617834,14.677316293929712,81.0,14.0,104.0,51.0,11.0,32.857142857142854,0.2563291139240506,0.16139240506329114,0.22608695652173913,101.94
506433,"Darvish, Yu",759,516,88.13599221789883,16.523346303501945,159.0,21.0,72.0,19.0,36.142857142857146,0.3081395348837209,0.13953488372093023,100.64,414.0,270.0,89.21115241635688,15.260223048327138,78.0,9.0,117.0,37.0,8.0,46.0,0.28888888888888886,0.13703703703703704,0.2826086956521739,100.42,345.0,246.0,86.95551020408163,17.910204081632653,81.0,12.0,76.0,35.0,11.0,28.75,0.32926829268292684,0.14227642276422764,0.22028985507246376,100.7
605400,"Nola, Aaron",799,529,87.11309297912713,12.191287878787879,130.0,19.0,56.0,19.0,42.05263157894737,0.24574669187145556,0.10586011342155009,99.0,389.0,258.0,87.46575875486381,14.326848249027238,70.0,8.0,109.0,28.0,8.0,48.625,0.2713178294573643,0.10852713178294573,0.2802056555269923,98.88000000000001,410.0,271.0,86.77740740740741,10.166051660516604,60.0,11.0,124.0,28.0,11.0,37.27272727272727,0.22140221402214022,0.1033210332103321,0.3024390243902439,99.82000000000001
666201,"Manoah, Alek",780,535,86.95262172284643,16.570093457943926,144.0,16.0,57.0,14.0,48.75,0.2691588785046729,0.10654205607476636,98.8,437.0,311.0,87.38102893890675,17.5016077170418,88.0,11.0,80.0,33.0,10.0,39.72727272727273,0.2829581993569132,0.10610932475884244,0.18306636155606407,99.1,343.0,224.0,86.35515695067265,15.276785714285714,56.0,5.0,97.0,24.0,4.0,68.6,0.25,0.10714285714285714,0.282798833819242,97.76
664285,"Valdez, Framber",811,544,89.25762081784386,-3.816666666666667,59.0,11.0,30.0,10.0,73.72727272727273,0.10845588235294118,0.05514705882352941,102.22,139.0,91.0,85.23033707865169,-4.177777777777778,9.0,1.0,34.0,2.0,1.0,139.0,0.0989010989010989,0.02197802197802198,0.2446043165467626,98.10000000000001,672.0,453.0,90.05590200445434,-3.7444444444444445,50.0,10.0,157.0,28.0,9.0,67.2,0.11037527593818984,0.06181015452538632,0.23363095238095238,102.54
641154,"López, Pablo",731,498,87.60753564154787,11.189409368635438,118.0,21.0,45.0,18.0,34.80952380952381,0.23694779116465864,0.09036144578313253,100.8,393.0,284.0,85.96868327402136,9.640569395017794,62.0,12.0,72.0,22.0,9.0,32.75,0.21830985915492956,0.07746478873239436,0.183206106870229,99.9,338.0,214.0,89.80047619047619,13.261904761904763,56.0,9.0,101.0,23.0,9.0,37.55555555555556,0.2616822429906542,0.10747663551401869,0.2988165680473373,101.66000000000001
450203,"Morton, Charlie",725,440,88.99764150943396,13.716981132075471,123.0,28.0,65.0,27.0,25.892857142857142,0.27954545454545454,0.14772727272727273,101.7,364.0,220.0,89.6244019138756,16.650717703349283,74.0,18.0,99.0,38.0,17.0,20.22222222222222,0.33636363636363636,0.17272727272727273,0.27197802197802196,101.44,361.0,220.0,88.38837209302325,10.865116279069767,49.0,10.0,104.0,27.0,10.0,36.1,0.22272727272727272,0.12272727272727273,0.2880886426592798,101.82000000000001
527048,"Pérez, Martín",819,574,87.06554770318021,7.924028268551237,123.0,11.0,37.0,8.0,74.45454545454545,0.21428571428571427,0.06445993031358885,100.4,135.0,103.0,84.04313725490196,4.882352941176471,21.0,1.0,25.0,8.0,1.0,135.0,0.20388349514563106,0.07766990291262135,0.18518518518518517,97.42,684.0,471.0,87.72995689655171,8.592672413793103,102.0,10.0,144.0,29.0,7.0,68.4,0.21656050955414013,0.06157112526539278,0.21052631578947367,100.7
