t1,t2,t4,t7,t11,t39,hr_hat,HR_hat
1,1.2,6.79245283,0.004716981,96.86,85.27413793,0.07420356469154235,0.07420356469154235
0,1.2,9.940298507,0.03649635,100.5,85.27413793,0.12018820608868738,0.12018820608868738
0,1.09,8.535,0.03,96.72,89.43880597,0.08648725234236175,0.08648725234236175
0,1.09,18.07537688,0.050251256,100.44,89.43880597,0.15913769228107008,0.15913769228107008
0,1.09,8.894736842,0.015037594,97.12,89.43880597,0.08394056157047687,0.08394056157047687
1,1.12,20.96103896,0.136363636,105.82,90.94561404,0.39166940574628867,0.39166940574628867
0,1.12,9.970588235,0.052941176,104.0,90.94561404,0.17562529265744,0.17562529265744
0,1.12,11.93719807,0.033492823,100.28,90.94561404,0.13102137794205376,0.13102137794205376
0,1.12,18.08849558,0.043859649,102.24,90.94561404,0.1860243607175353,0.1860243607175353
0,1.3,6.964285714,0.040178571,99.44,88.62528736,0.12286127032234248,0.12286127032234248
0,1.3,19.62555066,0.0969163,104.6,88.62528736,0.3207112068275939,0.3207112068275939
0,1.3,9.396449704,0.035294118,99.64,88.62528736,0.13020660103613899,0.13020660103613899
1,0.98,9.593301435,0.066666667,106.1,87.2137931,0.17479938817727206,0.17479938817727206
0,0.98,17.47567568,0.069892473,102.5,87.2137931,0.17110616490385655,0.17110616490385655
0,0.98,13.4625,0.025,100.3,87.2137931,0.10750071511783497,0.10750071511783497
0,0.98,22.10891089,0.099009901,103.0,87.2137931,0.22918295720067364,0.22918295720067364
0,0.98,17.03614458,0.036144578,99.4,87.2137931,0.11702947253442837,0.11702947253442837
0,0.87,19.48730964,0.045685279,98.06,86.425,0.10652400139365072,0.10652400139365072
0,0.87,13.49635036,0.04379562,102.84,86.425,0.12512467315058118,0.12512467315058118
0,0.94,17.02643172,0.083700441,103.58,90.17391304,0.20047682187870147,0.20047682187870147
0,0.94,23.33864542,0.067460317,100.3,90.17391304,0.1760999458462449,0.1760999458462449
1,0.94,19.46153846,0.069230769,99.16,90.17391304,0.14755843214401124,0.14755843214401124
0,0.98,6.24137931,0.014492754,104.86,84.98055556,0.10997685065741135,0.10997685065741135
0,0.98,6.296875,0.026041667,99.92,84.98055556,0.08228971142807687,0.08228971142807687
0,0.98,5.045751634,0.026143791,104.3,84.98055556,0.10791461384975558,0.10791461384975558
0,0.98,6.525581395,0.037209302,103.4,84.98055556,0.11093334444080315,0.11093334444080315
1,1.2,18.79527559,0.035433071,98.4,87.25454545,0.13754561604918042,0.13754561604918042
0,1.2,14.01851852,0.069444444,103.4,87.25454545,0.1993797977142137,0.1993797977142137
1,1.2,19.28448276,0.068965517,101.2,87.25454545,0.19702394776102178,0.19702394776102178
0,0.82,14.14975845,0.072115385,102.08,85.84385965,0.1298898542657726,0.1298898542657726
0,0.82,8.040650407,0.048387097,103.8,85.84385965,0.11138874357169064,0.11138874357169064
0,0.82,5.53164557,0.079166667,108.2,85.84385965,0.16233800232263398,0.16233800232263398
0,0.82,10.94148936,0.053191489,103.28,85.84385965,0.11880390092873197,0.11880390092873197
0,0.82,11.23129252,0.054421769,103.76,85.84385965,0.12449946156314423,0.12449946156314423
0,0.82,13.27272727,0.023923445,102.1,85.84385965,0.1021856784703274,0.1021856784703274
0,0.82,22.22105263,0.057894737,104.12,85.84385965,0.17487899099084103,0.17487899099084103
0,0.82,14.01351351,0.027027027,98.78,85.84385965,0.08393201890648556,0.08393201890648556
0,0.97,2.343065693,0.051094891,100.74,85.72291667,0.0883292123311551,0.0883292123311551
0,0.92,15.15879828,0.051502146,105.36,88.71428571,0.17742604760249908,0.17742604760249908
0,0.84,11.22018349,0.027522936,104.34,90.39285714,0.12937773857090298,0.12937773857090298
0,1.15,15.2992126,0.0390625,100.9,88.34418605,0.14864699664429584,0.14864699664429584
0,0.88,21.46323529,0.014705882,97.2,91.35420561,0.10380035696562473,0.10380035696562473
0,0.88,7.730769231,0.030534351,98.64,91.35420561,0.08480253202466066,0.08480253202466066
0,0.88,14.57894737,0.025806452,99.4,91.35420561,0.10544961490364645,0.10544961490364645
1,1.07,12.08,0.12,106.6,87.64020619,0.268336366036027,0.268336366036027
0,1.07,20.77725118,0.070754717,102.1,87.64020619,0.19908527823001557,0.19908527823001557
0,1.05,14.668,0.039840637,101.24,91.00780142,0.14656630229398884,0.14656630229398884
1,1.05,19.92567568,0.046979866,100.2,91.00780142,0.16245931384652348,0.16245931384652348
0,1.05,21.35,0.060773481,99.82,91.00780142,0.1750350876692617,0.1750350876692617
0,1.05,8.927374302,0.011173184,98.9,91.00780142,0.0936102551307551,0.0936102551307551
0,0.77,9.860759494,0.063291139,103.84,86.7258427,0.12277688396221223,0.12277688396221223
0,1.08,4.945454545,0.036363636,104.04,89.49769231,0.1333681489036064,0.1333681489036064
1,1.08,14.22277228,0.078431373,103.8,89.49769231,0.20411552743248432,0.20411552743248432
0,1.08,13.99378882,0.037037037,98.7,89.49769231,0.11802970862520336,0.11802970862520336
0,1.08,7.796747967,0.048780488,98.8,89.49769231,0.10587119036218785,0.10587119036218785
1,1.16,17.92631579,0.121052632,104.62,90.91129032,0.31997121868898476,0.31997121868898476
0,1.16,17.07563025,0.033613445,97.08,90.91129032,0.12472338102265108,0.12472338102265108
0,0.93,10.89671362,0.070422535,101.8,86.55957447,0.12902183120296631,0.12902183120296631
1,0.93,13.23770492,0.098360656,101.1,86.55957447,0.14856765190587295,0.14856765190587295
1,0.93,16.60714286,0.056737589,102.22,86.55957447,0.14589178096071342,0.14589178096071342
0,0.92,13.52173913,0.031620553,98.5,90.51037736,0.10025633986829824,0.10025633986829824
0,0.92,18.28630705,0.029045643,99.4,90.51037736,0.12010729103597784,0.12010729103597784
0,0.92,3.308035714,0.026548673,103.84,90.51037736,0.10759222872070334,0.10759222872070334
0,0.92,9.551351351,0.043243243,97.62,90.51037736,0.08920159183946466,0.08920159183946466
0,1.08,17.47407407,0.029411765,98.6,87.00612245,0.11767696181330832,0.11767696181330832
0,1.08,10.88292683,0.03902439,101.72,87.00612245,0.1276087749630586,0.1276087749630586
0,0.88,10.24226804,0.005102041,95.2,86.976,0.05772117908523809,0.05772117908523809
0,0.88,21.76862745,0.062745098,100.52,86.976,0.14832972968681188,0.14832972968681188
0,0.88,9.699421965,0.052023121,100.92,86.976,0.10463011442538914,0.10463011442538914
0,1.07,10.951417,0.012145749,98.28,87.92365591,0.09025102909648637,0.09025102909648637
1,1.07,14.3129771,0.060606061,101.54,87.92365591,0.15438978726151606,0.15438978726151606
0,1.07,6.494897959,,95.9,87.92365591,,
0,0.77,1.990909091,0.017857143,102.3,86.00934066,0.07137070199139098,0.07137070199139098
0,0.77,12.87383178,0.08411215,106.04,86.00934066,0.1678607501985977,0.1678607501985977
0,0.77,10.13586957,0.065217391,103.08,86.00934066,0.11645142330195798,0.11645142330195798
0,0.77,10.76190476,0.03968254,99.6,86.00934066,0.08286679207542057,0.08286679207542057
0,0.77,10.17123288,0.04109589,100.6,86.00934066,0.08797898789895817,0.08797898789895817
0,0.77,9.6,0.037037037,100.52,86.00934066,0.08457811907041399,0.08457811907041399
0,1.15,10.9173913,0.017391304,97.0,89.46969697,0.09357069898591824,0.09357069898591824
1,1.15,12.64285714,0.035714286,102.7,89.46969697,0.1583557235550972,0.1583557235550972
1,1.15,19.48333333,0.05,101.78,89.46969697,0.19084428418341012,0.19084428418341012
0,0.92,10.83700441,0.02173913,98.4,87.1673913,0.08206601732871892,0.08206601732871892
0,0.92,13.34567901,0.024691358,100.7,87.1673913,0.10449180542032417,0.10449180542032417
0,0.92,21.86666667,0.095238095,103.0,87.1673913,0.21256959880132112,0.21256959880132112
0,0.92,17.11242604,0.035502959,99.04,87.1673913,0.10830189848329243,0.10830189848329243
0,0.92,11.88979592,0.008130081,95.42,87.1673913,0.06455274750317884,0.06455274750317884
0,0.92,7.395833333,0.013888889,98.5,87.44893617,0.07309654605560517,0.07309654605560517
0,0.92,12.80681818,0.028248588,96.5,87.44893617,0.07862569848502615,0.07862569848502615
0,0.92,7.737903226,0.028,100.4,87.44893617,0.08974039304392106,0.08974039304392106
0,0.84,6.515306122,0.025510204,99.6,89.9631068,0.08033218535973354,0.08033218535973354
0,0.84,6.519083969,0.053435115,100.9,89.9631068,0.0997520424011718,0.0997520424011718
0,0.84,16.73758865,0.021126761,97.3,89.9631068,0.088641215694466,0.088641215694466
1,1.11,14.99183673,0.06122449,102.7,88.02909091,0.1772481129216748,0.1772481129216748
0,1.11,16.87349398,0.060240964,101.9,88.02909091,0.17568140888751899,0.17568140888751899
0,1.11,16.8013245,0.079470199,101.1,88.02909091,0.1808759201780309,0.1808759201780309
1,1.11,9.547738693,0.055,102.64,88.02909091,0.14798869332078465,0.14798869332078465
0,0.73,3.865497076,0.01754386,101.14,87.82727273,0.06969890422358299,0.06969890422358299
0,0.87,12.0255102,0.025380711,102.0,85.72291667,0.10270825284082588,0.10270825284082588
0,0.87,17.31603774,0.099056604,103.1,85.72291667,0.1785341937379554,0.1785341937379554
0,0.87,10.0955414,0.012658228,96.3,85.72291667,0.061896713554258846,0.061896713554258846
0,0.94,11.13740458,0.053030303,105.9,88.71428571,0.16909070022559966,0.16909070022559966
0,0.94,16.82949309,0.064516129,103.2,88.71428571,0.17231838462307353,0.17231838462307353
1,0.94,12.94977169,0.091324201,106.5,88.71428571,0.22013891479056108,0.22013891479056108
0,0.94,15.30567686,0.069565217,104.54,88.71428571,0.18565053992220767,0.18565053992220767
0,0.98,12.33663366,0.03960396,103.66,90.39285714,0.1511648395577566,0.1511648395577566
1,0.98,10.0,0.027272727,101.9,90.39285714,0.1187141351578833,0.1187141351578833
0,0.98,8.664739884,0.022988506,99.46,90.39285714,0.09475738314575347,0.09475738314575347
1,0.98,19.57692308,0.071428571,102.4,90.39285714,0.19467691798116185,0.19467691798116185
0,0.98,15.45378151,0.033333333,101.2,90.39285714,0.13479969506589828,0.13479969506589828
0,1.12,3.967391304,0.027027027,100.46,88.34418605,0.09780554843540235,0.09780554843540235
0,1.12,7.281914894,0.036649215,102.9,88.34418605,0.1324661473815048,0.1324661473815048
0,1.12,9.107476636,0.037383178,101.94,88.34418605,0.13065244217630745,0.13065244217630745
0,1.12,9.740585774,0.041493776,104.4,88.34418605,0.16068380146632819,0.16068380146632819
0,1.12,13.13414634,0.024242424,101.7,88.34418605,0.1351175846186685,0.1351175846186685
0,1.12,14.640625,0.015625,97.92,88.34418605,0.1040967772459665,0.1040967772459665
0,0.96,5.116666667,0.016483516,101.0,91.35420561,0.09344907515209765,0.09344907515209765
0,0.96,10.00909091,0.02690583,100.72,91.35420561,0.10973902831808474,0.10973902831808474
0,0.96,12.4875,0.031055901,101.0,91.35420561,0.12196749055354483,0.12196749055354483
0,1.12,17.075,0.079207921,99.26,87.64020619,0.16008718140732353,0.16008718140732353
1,1.12,10.15151515,0.06626506,102.7,87.64020619,0.15888816140627884,0.15888816140627884
1,1.12,18.93273543,0.040178571,99.66,87.64020619,0.1451865771473832,0.1451865771473832
0,1.12,17.0,0.030837004,99.08,87.64020619,0.12684049497183605,0.12684049497183605
0,1.12,15.12820513,0.059322034,101.2,87.64020619,0.1588519276586961,0.1588519276586961
1,1.2,18.04901961,0.082926829,101.14,91.00780142,0.2199499831889694,0.2199499831889694
0,1.2,8.08,0.043650794,102.72,91.00780142,0.15677490851138157,0.15677490851138157
0,1.2,19.01522843,0.065989848,101.48,91.00780142,0.21420530961802692,0.21420530961802692
0,1.2,19.24090909,0.031674208,99.46,91.00780142,0.16041204514481208,0.16041204514481208
1,0.72,8.14893617,0.026595745,103.98,86.7258427,0.09614030878318008,0.09614030878318008
0,0.72,18.16748768,0.049261084,100.32,86.7258427,0.10843133401889161,0.10843133401889161
0,0.72,2.333333333,0.034883721,102.4,86.7258427,0.07632666147020921,0.07632666147020921
0,0.72,8.446078431,0.029411765,96.84,86.7258427,0.05973546270162278,0.05973546270162278
0,0.72,9.25,0.014705882,97.2,86.7258427,0.05858630192809001,0.05858630192809001
0,1.14,19.65030675,0.098159509,102.68,89.49769231,0.2516605351606242,0.2516605351606242
0,1.14,11.91549296,0.03286385,100.6,89.49769231,0.1314083546835185,0.1314083546835185
0,1.14,16.76351351,0.060810811,99.1,89.49769231,0.1532371122656512,0.1532371122656512
0,0.82,12.0962963,0.037037037,101.84,93.9392,0.12383348548177284,0.12383348548177284
0,0.82,9.095652174,0.034188034,103.36,93.9392,0.12523069708419887,0.12523069708419887
0,0.82,14.85,0.045,102.34,93.9392,0.14324907313579247,0.14324907313579247
0,0.82,13.85507246,0.024038462,99.28,93.9392,0.10252225014719514,0.10252225014719514
0,0.82,8.115702479,0.040650407,102.4,93.9392,0.11743253878702782,0.11743253878702782
0,0.82,2.126760563,0.013793103,99.88,93.9392,0.07417399029020944,0.07417399029020944
0,1.22,17.90384615,0.081339713,102.56,90.91129032,0.24365390794865416,0.24365390794865416
0,1.22,13.65502183,0.034632035,99.36,90.91129032,0.14072357656771575,0.14072357656771575
1,1.22,13.18134715,0.030927835,102.18,90.91129032,0.1662280160949913,0.1662280160949913
0,1.22,10.31838565,0.01793722,102.16,90.91129032,0.1448136124891789,0.1448136124891789
0,0.8,7.256157635,0.014705882,103.86,86.55957447,0.09399294958185758,0.09399294958185758
0,0.98,15.58215962,0.056338028,104.76,90.51037736,0.19274514816745822,0.19274514816745822
0,0.98,15.42553191,0.070921986,104.0,90.51037736,0.19442271001645473,0.19442271001645473
0,0.98,11.84076433,0.012738854,100.4,90.51037736,0.10558950293390346,0.10558950293390346
0,1.14,8.474489796,0.02,98.8,87.00612245,0.09416671252120705,0.09416671252120705
1,1.14,17.03157895,0.052631579,102.8,87.00612245,0.18189163564748126,0.18189163564748126
0,1.14,20.09876543,0.097560976,104.88,87.00612245,0.27985516396426974,0.27985516396426974
0,0.96,4.592741935,0.012096774,101.5,86.976,0.08470120054455713,0.08470120054455713
0,0.96,11.65686275,0.058823529,103.1,86.976,0.14166779967303722,0.14166779967303722
0,0.96,10.20212766,0.021164021,98.86,86.976,0.08554562989734975,0.08554562989734975
0,0.96,8.506912442,,95.7,86.976,,
0,1.12,15.01824818,0.010948905,97.1,87.92365591,0.09634638033595433,0.09634638033595433
1,1.12,16.93457944,0.051162791,104.24,87.92365591,0.19997680100953533,0.19997680100953533
0,1.12,14.56451613,0.042780749,102.5,87.92365591,0.15994773956402358,0.15994773956402358
0,1.12,12.55797101,0.036231884,98.66,87.92365591,0.11257005534250811,0.11257005534250811
0,0.72,24.42011834,0.136094675,105.94,86.00934066,0.27665343098176554,0.27665343098176554
0,0.72,14.43448276,0.068027211,101.5,86.00934066,0.1138711035470497,0.1138711035470497
0,0.72,4.37755102,0.040816327,100.3,86.00934066,0.07046631219417913,0.07046631219417913
0,1.12,21.42405063,0.139240506,105.88,89.46969697,0.39025166729031696,0.39025166729031696
0,1.12,9.970588235,0.052941176,104.0,89.46969697,0.16985972676986508,0.16985972676986508
0,1.12,15.74691358,0.055555556,103.48,89.46969697,0.19398792844369794,0.19398792844369794
0,0.8,3.704225352,0.037383178,101.08,84.11612903,0.0737159849769728,0.0737159849769728
0,0.8,13.64285714,0.137440758,107.92,84.11612903,0.24418152007171276,0.24418152007171276
0,0.8,19.7287234,0.069148936,102.38,84.11612903,0.1440359157140213,0.1440359157140213
0,0.8,9.006024096,0.119760479,111.4,84.11612903,0.2531630722962592,0.2531630722962592
0,0.8,15.57419355,0.038461538,102.52,84.11612903,0.1131020954700889,0.1131020954700889
0,0.8,14.16107383,0.01986755,98.84,84.11612903,0.0774751788259184,0.0774751788259184
0,0.8,6.84,,97.58,84.11612903,,
0,0.98,9.598130841,0.069767442,106.1,87.1673913,0.1770992194362873,0.1770992194362873
0,0.98,17.32446809,0.068783069,102.5,87.1673913,0.16937490490533466,0.16937490490533466
0,0.94,19.20895522,0.074626866,99.56,87.44893617,0.14516788253816762,0.14516788253816762
0,0.94,16.81659389,0.082969432,103.72,87.44893617,0.18863235411552776,0.18863235411552776
0,0.94,22.80392157,0.06640625,100.32,87.44893617,0.16263466780480243,0.16263466780480243
0,0.98,5.763285024,0.014218009,104.7,89.9631068,0.1200101146210057,0.1200101146210057
0,0.98,4.877419355,0.025806452,104.3,89.9631068,0.1200518874277983,0.1200518874277983
0,0.98,6.462962963,0.037037037,103.4,89.9631068,0.12385790218272756,0.12385790218272756
0,1.2,18.8875969,0.03875969,98.4,88.02909091,0.14245034960134012,0.14245034960134012
0,1.2,14.22477064,0.068807339,103.4,88.02909091,0.20345963622238605,0.20345963622238605
1,1.2,19.45833333,0.075,101.24,88.02909091,0.2075933287982896,0.2075933287982896
0,0.82,14.58095238,0.071090047,102.2,87.82727273,0.1379650854688686,0.1379650854688686
0,0.82,7.996,0.047619048,103.86,87.82727273,0.11644012806697851,0.11644012806697851
0,0.82,11.40625,0.052083333,103.3,87.82727273,0.12538283398642186,0.12538283398642186
1,0.82,11.33774834,0.052980132,103.6,87.82727273,0.12830651542485008,0.12830651542485008
1,0.82,22.51041667,0.057291667,104.02,87.82727273,0.18257291526774821,0.18257291526774821
0,0.82,14.37333333,0.026666667,98.82,87.82727273,0.08874913371457417,0.08874913371457417
0,0.97,13.58394161,0.028985507,97.98,84.92131148,0.08798086975955607,0.08798086975955607
0,0.97,2.319148936,0.04964539,100.58,84.92131148,0.08516761763886879,0.08516761763886879
0,0.97,12.03030303,0.025125628,101.96,84.92131148,0.1093202109750423,0.1093202109750423
0,0.97,17.96296296,0.067901235,103.18,84.92131148,0.16962410497540395,0.16962410497540395
0,0.97,12.82233503,0.050251256,99.7,84.92131148,0.10690923082269922,0.10690923082269922
0,0.97,10.10625,0.01242236,96.46,84.92131148,0.06682090784031501,0.06682090784031501
0,0.92,15.14468085,0.05106383,105.32,85.71548387,0.16494102837796132,0.16494102837796132
0,1.11,17.0,0.02734375,100.2,89.22238806,0.13871633547649703,0.13871633547649703
0,1.11,20.89449541,0.068807339,101.9,89.22238806,0.20929347094969653,0.20929347094969653
0,1.11,23.12658228,0.050314465,99.12,89.22238806,0.16862362891698382,0.16862362891698382
0,0.84,6.942307692,0.023076923,101.62,86.52970297,0.08559938131026172,0.08559938131026172
0,0.84,11.21818182,0.027272727,104.48,86.52970297,0.11957234465831909,0.11957234465831909
0,0.84,7.195121951,,99.1,86.52970297,,
0,1.15,15.4140625,0.03875969,100.9,87.40555556,0.14578099851301432,0.14578099851301432
0,1.15,6.214765101,0.013422819,99.14,87.40555556,0.08956934287828833,0.08956934287828833
0,0.88,21.18115942,0.014492754,97.38,90.46060606,0.10211938714037185,0.10211938714037185
0,0.88,11.54285714,0.014285714,96.44,90.46060606,0.07351704958020011,0.07351704958020011
0,0.88,6.247524752,,96.3,90.46060606,,
0,1.07,12.16748768,0.123152709,106.56,87.86890756,0.27348194395235953,0.27348194395235953
0,1.07,21.04651163,0.069444444,102.1,87.86890756,0.2004013588928351,0.2004013588928351
0,0.77,9.98136646,0.062111801,104.2,86.27752809,0.12436659433736279,0.12436659433736279
0,1.08,5.076576577,0.036036036,103.98,91.72608696,0.1399699928323264,0.1399699928323264
0,1.08,14.18627451,0.082524272,103.86,91.72608696,0.2193634068407625,0.2193634068407625
0,1.08,13.82822086,0.036585366,98.58,91.72608696,0.12229587318375824,0.12229587318375824
0,1.08,16.99152542,0.025423729,95.4,91.72608696,0.10159231249898285,0.10159231249898285
0,1.08,8.0,0.047244094,98.78,91.72608696,0.11103326954397064,0.11103326954397064
0,0.73,13.13809524,0.009478673,92.62,90.28677686,0.05055711782895139,0.05055711782895139
0,0.73,14.82926829,0.06097561,103.62,90.28677686,0.1435439542577575,0.1435439542577575
1,1.16,18.015625,0.130208333,105.34,89.49310345,0.34035128363165335,0.34035128363165335
0,1.16,16.95121951,0.032520325,97.12,89.49310345,0.12011976684383596,0.12011976684383596
0,0.93,11.13425926,0.069444444,101.5,87.93111111,0.13060585769360164,0.13060585769360164
0,0.93,13.52380952,0.103174603,101.1,87.93111111,0.15783716093370798,0.15783716093370798
0,0.93,16.15277778,0.062068966,102.14,87.93111111,0.15141227101849394,0.15141227101849394
0,1.08,17.53623188,0.028776978,98.9,88.25904762,0.12346727788843544,0.12346727788843544
0,1.08,10.74641148,0.038277512,101.84,88.25904762,0.1314423480864635,0.1314423480864635
0,0.88,10.67676768,0.005,95.18,92.85531915,0.06659074484270495,0.06659074484270495
0,0.88,21.78599222,0.062256809,100.44,92.85531915,0.1681927561197515,0.1681927561197515
0,1.05,11.11016949,0.050632911,99.32,85.7893617,0.10860976374526779,0.10860976374526779
0,1.05,11.80829016,0.036082474,103.6,85.7893617,0.13960849721290464,0.13960849721290464
0,1.07,10.82730924,0.012048193,98.3,87.13191489,0.08843451548229278,0.08843451548229278
0,1.07,14.46616541,0.067164179,101.58,87.13191489,0.15729338035697782,0.15729338035697782
0,1.07,6.55,,95.74,87.13191489,,
0,0.77,12.23963134,0.082949309,105.96,81.73255814,0.14816688049477683,0.14816688049477683
0,0.77,10.15508021,0.064171123,103.0,81.73255814,0.10468825302220008,0.10468825302220008
0,1.15,10.61702128,0.017021277,97.0,87.40277778,0.08842258640831353,0.08842258640831353
1,1.15,19.8021978,0.054945055,102.02,87.40277778,0.19102306547942782,0.19102306547942782
0,1.15,12.72361809,0.040201005,102.7,87.40277778,0.1545530902398709,0.1545530902398709
0,1.15,9.933884298,0.024793388,101.2,87.40277778,0.12039297995572064,0.12039297995572064
1,1.36,5.216814159,0.026315789,101.1,81.86842105,0.11152041144269578,0.11152041144269578
0,1.36,14.11157025,0.053719008,101.18,81.86842105,0.16165588930263605,0.16165588930263605
0,1.36,11.73459716,0.018957346,97.5,81.86842105,0.10027988226818776,0.10027988226818776
0,1.36,20.8647343,0.043478261,99.7,81.86842105,0.16735235023605916,0.16735235023605916
0,1.36,4.795454545,0.007575758,96.38,81.86842105,0.07295633965230248,0.07295633965230248
1,0.93,21.83333333,0.088235294,104.38,86.30267857,0.2239987371395316,0.2239987371395316
0,0.97,14.0,0.108108108,105.28,88.25648148,0.22783865830081498,0.22783865830081498
0,0.97,21.60215054,0.053763441,100.34,88.25648148,0.15551056705193764,0.15551056705193764
0,0.97,16.41463415,0.048780488,101.88,88.25648148,0.1469632419117769,0.1469632419117769
0,0.97,13.31325301,0.030120482,98.6,88.25648148,0.09883292889819072,0.09883292889819072
0,0.92,7.527027027,0.013513514,98.46,87.1968254,0.07261515892820584,0.07261515892820584
0,1.11,15.12,0.064,102.7,89.9877193,0.18826622574756424,0.18826622574756424
0,1.11,9.544554455,0.0591133,102.68,89.9877193,0.15801433856833036,0.15801433856833036
0,1.11,16.5483871,0.077419355,101.04,89.9877193,0.1852670727537699,0.1852670727537699
0,1.11,16.76190476,0.05952381,101.82,89.9877193,0.18147751766346956,0.18147751766346956
0,0.73,4.310344828,0.017241379,101.06,89.69591837,0.07308499966402678,0.07308499966402678
0,1.16,7.984848485,,98.24,88.69745763,,
0,1.16,5.972972973,0.067567568,102.56,88.69745763,0.1496441577474547,0.1496441577474547
0,1.16,8.948412698,0.04743083,101.5,88.69745763,0.13764152230144136,0.13764152230144136
0,1.16,1.814569536,0.032894737,100.0,88.69745763,0.09563939393474925,0.09563939393474925
0,1.16,15.45641026,0.015151515,98.3,88.69745763,0.11369709898582163,0.11369709898582163
0,0.87,17.37383178,0.098130841,103.1,84.92131148,0.1748707402709718,0.1748707402709718
0,0.94,11.14814815,0.051470588,105.92,85.71548387,0.15715938565693258,0.15715938565693258
0,0.94,17.00454545,0.063636364,102.9,85.71548387,0.1578189315339081,0.1578189315339081
0,0.94,13.23766816,0.094170404,106.5,85.71548387,0.21000108946176946,0.21000108946176946
0,0.94,11.38461538,0.064705882,100.8,85.71548387,0.1175952547069381,0.1175952547069381
1,0.94,14.94396552,0.068669528,104.5,85.71548387,0.17060946715688927,0.17060946715688927
0,1.2,11.96744186,0.036866359,100.96,89.22238806,0.1436226604452449,0.1436226604452449
0,1.2,12.63519313,0.046808511,101.7,89.22238806,0.1610463447506364,0.1610463447506364
0,1.2,9.907692308,0.045801527,101.66,89.22238806,0.14843375640784384,0.14843375640784384
0,1.2,13.375,0.037267081,98.0,89.22238806,0.12168058175676161,0.12168058175676161
0,0.98,8.870056497,0.02247191,99.36,86.52970297,0.08650916594867611,0.08650916594867611
0,0.98,12.39512195,0.03902439,103.72,86.52970297,0.13895518443291568,0.13895518443291568
0,0.98,10.22972973,0.031390135,101.9,86.52970297,0.11151687863015791,0.11151687863015791
0,0.98,19.89673913,0.076086957,102.4,86.52970297,0.18377114869118308,0.18377114869118308
0,1.3,14.51515152,0.08040201,102.56,87.89583333,0.22108665119028234,0.22108665119028234
0,1.3,9.947368421,0.057894737,104.34,87.89583333,0.19964146806687688,0.19964146806687688
0,1.3,10.78325123,0.024630542,99.2,87.89583333,0.1229342889959369,0.1229342889959369
1,1.3,12.57931034,0.013793103,98.4,87.89583333,0.1162782564066902,0.1162782564066902
0,1.12,3.529411765,0.026595745,100.4,87.40555556,0.0940394214673542,0.0940394214673542
1,1.12,7.526041667,0.035897436,102.86,87.40555556,0.12974467324334651,0.12974467324334651
1,1.12,8.875576037,0.036866359,101.98,87.40555556,0.12716076151032865,0.12716076151032865
0,1.12,9.772727273,0.040983607,104.38,87.40555556,0.15686600735213155,0.15686600735213155
0,0.96,8.904761905,0.036649215,100.22,90.46060606,0.10532150111429968,0.10532150111429968
0,0.96,5.256830601,0.016216216,100.88,90.46060606,0.09105537738539721,0.09105537738539721
0,0.96,10.0941704,0.026548673,100.9,90.46060606,0.10897521420926268,0.10897521420926268
0,0.96,12.46583851,0.030864198,101.0,90.46060606,0.11935357015002057,0.11935357015002057
0,1.12,10.34911243,0.070588235,102.7,87.86890756,0.16373586100250584,0.16373586100250584
0,1.12,18.95594714,0.043859649,99.68,87.86890756,0.14868384285778719,0.14868384285778719
0,1.12,14.35,0.066666667,99.82,87.86890756,0.14680510635853483,0.14680510635853483
0,1.12,15.38135593,0.058823529,101.1,87.86890756,0.159306344508005,0.159306344508005
0,0.72,3.148760331,0.016528926,101.0,86.27752809,0.06451383752688107,0.06451383752688107
0,0.72,8.253968254,0.031746032,103.92,86.27752809,0.0972796402780767,0.0972796402780767
0,0.72,18.20873786,0.048543689,100.4,86.27752809,0.10770854767755222,0.10770854767755222
0,0.72,2.333333333,0.034883721,102.4,86.27752809,0.07555667977783559,0.07555667977783559
0,0.72,8.502415459,0.028985507,96.78,86.27752809,0.058863608374781475,0.058863608374781475
0,0.72,9.463768116,0.014492754,97.12,86.27752809,0.05795418716439742,0.05795418716439742
0,1.14,19.62195122,0.097560976,102.62,91.72608696,0.26265289769007066,0.26265289769007066
0,1.14,17.01986755,0.059602649,99.1,91.72608696,0.16140397824622485,0.16140397824622485
1,0.82,11.88235294,0.036764706,101.8,90.28677686,0.11289973213923195,0.11289973213923195
0,0.82,14.19047619,0.023696682,99.22,90.28677686,0.09471646530249485,0.09471646530249485
0,1.22,18.09478673,0.080188679,102.5,89.49310345,0.23498094984848725,0.23498094984848725
0,1.22,14.12446352,0.034042553,99.44,89.49310345,0.1384355132271305,0.1384355132271305
0,1.22,13.36734694,0.035532995,102.3,89.49310345,0.16657937717626006,0.16657937717626006
0,1.22,10.60792952,0.017621145,102.18,89.49310345,0.14134708679852237,0.14134708679852237
0,0.8,7.136585366,0.014563107,103.98,87.93111111,0.09738654324263395,0.09738654324263395
0,1.14,8.28358209,0.019512195,98.8,88.25904762,0.09615938076653523,0.09615938076653523
0,1.14,19.92168675,0.095238095,104.8,88.25904762,0.2819542694360026,0.2819542694360026
0,1.14,7.75862069,0.058823529,103.5,88.25904762,0.15696394601148603,0.15696394601148603
0,0.96,4.494071146,0.011857708,101.48,92.85531915,0.09624942463403505,0.09624942463403505
1,0.96,12.48598131,0.056074766,103.18,92.85531915,0.16438006646263384,0.16438006646263384
